SampleID;x1;x2;y; 
1;1;0;0.07;
2;1;0;0.19;
3;1;0;0.07;
4;1;0;0.11;
5;1;0;0.08;
6;0;0;0.02;
7;0;0;0.02;
8;0;0;0.03;
9;0;0;0.02;
10;0;0;0.02;
11;0;1;0.04;
12;0;1;0.03;
13;0;1;0.05;
14;0;1;0.16;
15;0;1;0.1;
16;1;1;0.07;
17;1;1;0.07;
18;1;1;0.07;
19;1;1;0.06;
20;1;1;0.04;
21;0;0;0.23;
22;0;0;0.34;
23;0;0;0.31;
24;0;0;0.29;
25;0;0;0.32;
26;1;0;0.34;
27;1;0;0.34;
28;1;0;0.41;
29;1;0;0.34;
30;1;0;0.44;
31;0;1;0.25;
32;0;1;0.48;
33;0;1;0.49;
34;0;1;0.53;
35;0;1;0.38;
36;1;1;0.28;
37;1;1;0.34;
38;1;1;0.43;
39;1;1;0.33;
40;1;1;0.43;
