SampleID;x1;x2;y;RandomEffect
1;109.46;8.415;5.38;2002
2;106.17;8.293;3.67;2002
3;90;0.365;5.39;2012
4;86.45;8.397;3.25;2002
5;84.76;3.202;5.67;2013
6;83.16;8.415;4.5;2002
7;79.88;8.327;3.43;2002
8;79.88;5.573;4.94;2002
9;71.66;8.293;1.67;2002
10;66.73;0;6;2002
11;65.2;0.407;5.84;2013
12;65.09;8.34;3.38;2002
13;65.09;8.396;4.63;2002
14;61.8;5.574;6.33;2002
15;60;0.139;5.33;2012
16;60;0.363;4.82;2012
17;56.87;5.414;4.11;2002
18;51.94;8.427;4.91;2002
19;51.94;6.114;5.6;2002
20;51.94;0;4.5;2002
21;50;0.663;4.4;2012
22;48.65;5.457;4.29;2002
23;47.01;8.306;4.3;2002
24;47.01;5.466;4.14;2002
25;47.01;5.476;3.85;2002
26;43.72;3.131;2.88;2002
27;43.72;5.242;3.89;2002
28;42;5.573;6;2002
29;40.43;8.427;5.22;2002
30;40.43;5.438;3;2002
31;37.15;5.487;4;2002
32;35.5;3.158;4.57;2002
33;35.5;3.787;3.14;2002
34;33.86;3.15;2.82;2002
35;33.86;2.449;2;2002
36;32.22;2.71;3;2002
37;30.57;3.813;5;2002
38;28.93;2.951;3;2002
39;28.93;2.391;4.13;2002
40;27.29;1.503;4.75;2002
41;25.64;5.456;3.75;2002
42;22.36;2.953;3.17;2002
43;20.71;8.445;6.5;2002
44;20.71;2.42;4;2002
45;20.71;0.807;6.74;2002
46;19.07;2.349;5.3;2002
47;15.78;3.369;3.73;2002
48;15.78;0;3.45;2002
49;14.14;8.539;4.91;2002
50;14.14;2.173;6.7;2002
51;12.49;0;3.57;2002
52;12.49;2.714;2.33;2002
53;12.49;0.807;6;2002
54;12.49;1.241;5.89;2002
55;10.85;1.399;5.81;2002
56;10.85;0;6.29;2002
57;10.85;0.254;5.73;2002
58;9.6;0.502;5.95;2013
59;9.21;5.484;3.83;2002
60;9.21;1.711;7.13;2002
61;9.21;1.251;5.5;2002
62;7.56;5.465;3.86;2002
63;7.56;1.711;7.44;2002
64;6.72;3.846;6.5;2013
65;5.92;1.371;5.23;2002
66;5.92;0.712;5.2;2002
67;5.37;0.063;5.9;2013
68;2.63;3.49;4.5;2002
69;2.63;1.274;6.69;2002
70;0.99;1.578;4.14;2002
71;0.99;3.82;6;2002
72;0.99;2.416;5.33;2002
73;0.99;1.512;7;2002
74;0;8.54;5.25;2002
75;0;8.436;2.5;2002
76;0;1.397;6.11;2002
77;0;1.386;6;2002
78;0;2.423;4.5;2002
79;0;1.38;6.92;2002
80;0;0.181;4;2002
81;0;1.536;6.07;2002
82;0;1.274;6.25;2002
83;0;1.248;5.57;2002
84;0;2.213;5.43;2002
85;0;1.28;5.65;2002
