SampleID;x1;x2;y;RandomEffect
1;8.415;6.18;3;2002
2;8.293;4.89;1;2002
3;0.365;9.01;9;2012
4;8.397;9.13;2;2002
5;3.202;10.41;8;2013
6;8.415;4.96;1;2002
7;8.327;8.18;3;2002
8;5.573;8.24;4;2002
9;8.293;5.98;1;2002
10;0;6.68;0;2002
11;0.407;11.31;13;2013
12;8.34;8.12;3;2002
13;8.396;7.97;1;2002
14;5.574;8.29;1;2002
15;0.139;8.64;10;2012
16;0.363;10.71;6;2012
17;5.414;8.67;0;2002
18;8.427;7.52;6;2002
19;6.114;8.21;1;2002
20;0;7.22;0;2002
21;0.663;14.39;3;2012
22;5.457;7.15;1;2002
23;8.306;8.98;4;2002
24;5.466;6.71;2;2002
25;5.476;7.27;4;2002
26;3.131;5.47;1;2002
27;5.242;8.65;4;2002
28;5.573;6.61;0;2002
29;8.427;7.72;3;2002
30;5.438;7.32;1;2002
31;5.487;7.65;4;2002
32;3.158;4.42;0;2002
33;3.787;7.48;1;2002
34;3.15;5.52;1;2002
35;2.449;8;0;2002
36;2.71;8.25;1;2002
37;3.813;7.64;3;2002
38;2.951;6.77;0;2002
39;2.391;9.75;3;2002
40;1.503;7.58;1;2002
41;5.456;7.78;2;2002
42;2.953;5.17;1;2002
43;8.445;7.75;1;2002
44;2.42;9.39;1;2002
45;0.807;9.92;11;2002
46;2.349;9.85;4;2002
47;3.369;8.2;3;2002
48;0;3.71;0;2002
49;8.539;7.29;1;2002
50;2.173;9.63;5;2002
51;0;7.63;0;2002
52;2.714;7.2;1;2002
53;0.807;10;7;2002
54;1.241;9.56;5;2002
55;1.399;10.18;9;2002
56;0;9.09;3;2002
57;0.254;9.53;7;2002
58;0.502;10.26;10;2013
59;5.484;6.45;1;2002
60;1.711;9.41;5;2002
61;1.251;10.24;6;2002
62;5.465;6.8;0;2002
63;1.711;9.32;6;2002
64;3.846;11.68;10;2013
65;1.371;10.93;5;2002
66;0.712;10.92;3;2002
67;0.063;9.97;9;2013
68;3.49;7.55;1;2002
69;1.274;9.72;8;2002
70;1.578;6.67;3;2002
71;3.82;7.27;0;2002
72;2.416;9.54;1;2002
73;1.512;9.9;6;2002
74;8.54;7.31;1;2002
75;8.436;8.02;0;2002
76;1.397;10.24;4;2002
77;1.386;9.98;7;2002
78;2.423;9.83;1;2002
79;1.38;9.5;7;2002
80;0.181;10.01;1;2002
81;1.536;8.7;6;2002
82;1.274;9.76;6;2002
83;1.248;10.42;6;2002
84;2.213;9.59;5;2002
85;1.28;10.82;8;2002
