SampleID;x1;x2;y;RandomEffect
1;0.037;11.3025;25.755;Lowland
2;0.037;8.192888889;35.32444444;Lowland
3;0.0613;1.0925;46.9;Lowland
4;0.0717;3.8259;14.189;Lowland
5;0.0078;1.082;79.109;Lowland
6;0.0103;1.131428571;57.88571429;Lowland
7;0.013;1.456;64.745;Lowland
8;0.0273;1.737375;57.375;Lowland
9;0.012;0.912;32.3021725;Lowland
10;0.0212;4.09;47.1125;Lowland
11;0.0223;24.415;40.795;Lowland
12;0.0223;10.32333333;31.25;Lowland
13;0.0263;37.24;48.99;Lowland
14;0.0091;0.71;45.66375;Lowland
15;0.0225;18.01333333;14.65888889;Lowland
16;0.0337;3.51875;38.503625;Lowland
17;0.037;13.3899;31.38625;Lowland
18;0.037;11.78583333;21.58833333;Lowland
19;0.0352;0.72;33.71333333;Lowland
20;0.0602;1.289625;63.27;Lowland
21;0.037;13.67116;16.77;Lowland
22;0.037;1.486;45.49666667;Lowland
23;0.037;8.83325;44.1975;Lowland
24;0.037;8.511666667;39.80833333;Lowland
25;0.0298;1.56125;47.405;Lowland
26;0.0516;3.0308;6.813;Lowland
27;0.0516;1.399;21.945;Lowland
28;0.0147;1.162111111;45.87692633;Lowland
29;0.0323;6.150833333;33.46070733;Lowland
30;0.0581;0.438;67.22;Lowland
31;0.037;16.52945;34.09375;Lowland
32;0;3.0911;38.178;Mountain
33;0;2.979222222;39.97777778;Mountain
34;0.0067;0.734625;61.1525;Mountain
35;0.0067;0.617166667;51.36;Mountain
36;0.0071;0.688571429;43.82193;Mountain
37;0.01;0.61675;47.26875;Mountain
38;0.012;1.03625;52.031996;Mountain
39;0.0268;0.575;62.541125;Mountain
40;0.0097;0.67375;78.17625;Mountain
41;0.0162;1.086833333;58.03351733;Mountain
42;0.0232;0.88475;56.125;Mountain
43;0.0364;1.142222222;32.95489889;Mountain
44;0.0101;0.402857143;65.52857143;Mountain
45;0.0117;1.008625;43.10680938;Mountain
46;0.0134;1.149375;68.84;Mountain
47;0.0173;0.45025;76.9269375;Mountain
48;0.0186;0.88;42.93094675;Mountain
49;0.02;1.74075;49.075;Mountain
50;0.0253;0.358571429;38.54714286;Mountain
51;0.0467;0.356833333;43.335;Mountain
52;0.0034;1.154777778;56.95191089;Mountain
53;0.0049;0.598;69.89625;Mountain
54;0.0115;1.3286;51.3;Mountain
55;0.0115;1.8173;50.9;Mountain
56;0.0163;0.67375;41.46875;Mountain
57;0.0256;0.8275;54.34333333;Mountain
58;0.0256;0.265;60.9275;Mountain
59;0.0256;0.9952;64.13142857;Mountain
60;0.0281;0.52375;32.305;Mountain
61;0.0454;0.8955;46.23875;Mountain
62;0.0609;1.46375;19.425;Mountain
