SampleID;x1;x2;y;RandomEffect
S0001;1.679166667;3;0.482209752;AT_Danube
S0002;1.8744;1;0.409499382;AT_Danube
S0003;2.109166667;3;0.292963773;AT_Danube
S0004;1.989166667;3;0.562482048;AT_Danube
S0005;1.989166667;3;0.491742719;AT_Danube
S0006;2.1975;3;0.490137982;AT_Danube
S0007;1.881666667;3;0.431304874;AT_Danube
S0008;2.1475;3;0.21407912;AT_Danube
S0009;2.021666667;3;0.327114345;AT_Danube
S0010;2.304166667;1;0.41653183;AT_Danube
S0011;2.021666667;3;0.443202333;AT_Danube
S0012;2.109166667;3;0.287641184;AT_Danube
S0013;2.258333333;3;0.206810222;AT_Danube
S0014;1.869166667;3;0.168500585;AT_Danube
S0015;1.679166667;3;0.379246935;AT_Danube
S0016;1.818333333;3;0.21602558;AT_Danube
S0017;1.926666667;3;0.419597279;AT_Danube
S0019;3.7158;2;0.014000512;BE_ZGR
S0030;3.7999;2;0.243382061;BE_ZGR
S0032;2.8815;2;0.210220293;BE_ZGR
S0042;3.05666;2;0.532886509;BE_ZGR
S0054;0.73;2;0.690741572;BG_R6
S0055;0.985;2;0.332754971;BG_R6
S0056;0.9925;1;0.811863376;BG_R6
S0057;0.966666667;3;0.701934569;BG_R6
S0058;0.87;2;0.670409156;BG_R6
S0059;0.94;1;0.40124203;BG_R6
S0060;0.9275;3;0.480103953;BG_R6
S0061;1.035;2;0.586452095;BG_R6
S0062;1.018333333;3;0.596249084;BG_R6
S0063;0.985;1;0.561824543;BG_R6
S0064;1.01;2;0.743500654;BG_R6
S0065;0.9625;3;0.506408472;BG_R6
S0066;1.045;2;0.485605466;BG_R6
S0067;1.1525;2;0.623117135;BG_R6
S0068;0.9475;2;0.456870044;BG_R6
S0069;0.67;2;0.785489918;BG_R6
S0070;0.971666667;2;0.561300594;BG_R6
S0071;0.9925;3;0.406592693;BG_R6
S0072;1.01;3;0.607383038;BG_R6
S0073;0.754;2;0.520486947;BG_R6
S0074;0.89;2;0.614186728;BG_R6
S0075;4.0225;3;0.312026926;CZ_12_3
S0076;2.68667;2;0.505528451;CZ_12_3
S0077;2.35892;3;0.447701218;CZ_12_3
S0078;2.44167;4;0.317234225;CZ_12_3
S0079;3.23083;3;0.420306385;CZ_12_3
S0080;4.47583;3;0.27477448;CZ_12_3
S0081;3.24917;3;0.125530984;CZ_12_3
S0082;3.08417;3;0.596542174;CZ_12_3
S0083;2.32833;2;1.010808034;CZ_12_3
S0110;3.421428571;3;0.253011502;DE_10
S0111;1.4;4;0.291279873;DE_10
S0113;3.4;3;0.308888875;DE_10
S0120;3.492857143;3;0.182737251;DE_10
S0121;3.492857143;1;-0.037838452;DE_10
S0123;3.421428571;3;0.141074815;DE_10
S0137;3.421428571;3;0.284283759;DE_10
S0138;1.4;4;0.364346434;DE_10
S0139;1.5;4;0.271004957;DE_10
S0140;1.6;3;0.301916271;DE_10
S0141;1.6;3;0.265961573;DE_10
S0142;1.5;3;0.277048975;DE_10
S0143;1.5;3;0.297074241;DE_10
S0144;1.5;3;0.334061203;DE_10
S0145;1.5;3;0.363109774;DE_10
S0146;1.5;4;0.206524897;DE_10
S0147;1.5;4;0.318875402;DE_10
S0148;1.5;4;0.130502104;DE_10
S0149;1.6;3;0.153676623;DE_10
S0150;1.4;4;0.266608409;DE_10
S0151;1.6;3;0.155353656;DE_10
S0152;1.4;4;0.484597759;DE_10
S0153;1.4;4;0.446562163;DE_10
S0154;1.4;4;0.581586367;DE_10
S0155;1.4;4;0.569370584;DE_10
S0156;1.4;4;0.830211301;DE_10
S0157;1.4;4;0.767233132;DE_10
S0158;1.4;4;0.578203721;DE_10
S0159;1.4;4;0.632790624;DE_10
S0162;1.4;4;0.261659634;DE_10
S0172;1.6;3;0.211436078;DE_10
S0174;1.6;3;0.175468759;DE_10
S0176;2.55;4;0.568962638;DE_20
S0177;3.27;3;0.451194066;DE_20
S0180;3.25;4;0.405750076;DE_20
S0181;2.6;4;0.442292972;DE_20
S0184;3.275;4;0.405750076;DE_20
S0188;3.4;4;0.405750076;DE_20
S0191;3.27;3;0.449262493;DE_20
S0192;3.45;4;0.537405893;DE_20
S0196;3.27;3;0.455659111;DE_20
S0209;3.25;4;0.48668939;DE_20
S0210;3.31;3;0.555301519;DE_20
S0211;3.31;3;0.509943114;DE_20
S0212;3.31;3;0.596356007;DE_20
S0214;3.25;4;0.440173216;DE_20
S0216;3.25;3;0.405750076;DE_20
S0219;3.25;3;0.600315074;DE_20
S0224;3.25;3;0.405750076;DE_20
S0226;2.394301075;2;0.467921073;ES_117
S0227;3.880107527;2;0.467921073;ES_117
S0228;2.146415771;2;0.467921073;ES_117
S0230;3.811738351;2;0.467921073;ES_117
S0231;2.146415771;2;0.467921073;ES_117
S0233;3.59;2;0.467921073;ES_117
S0234;2.587150538;2;0.846092135;ES_117
S0235;2.394301075;2;0.467921073;ES_117
S0236;3.432634409;2;0.467921073;ES_117
S0237;2.587150538;2;0.467921073;ES_117
S0238;3.811738351;2;0.467921073;ES_117
S0239;2.146415771;2;0.467921073;ES_117
S0240;2.862266807;2;0.467921073;ES_117
S0444;0.688130081;2;0.976186868;FI_Esk
S0483;0.406754386;2;0.809093662;FI_Esk
S0484;0.406754386;2;0.168932569;FI_Esk
S0485;0.406754386;2;0.199165519;FI_Esk
S0510;0.275897436;1;0.897293866;FI_ESt
S0511;0.275897436;1;0.897293866;FI_ESt
S0512;0.275897436;1;0.734705768;FI_ESt
S0513;0.275897436;1;0.897293866;FI_ESt
S0514;0.275897436;1;0.751985331;FI_ESt
S0515;0.275897436;1;0.721362799;FI_ESt
S0516;0.275897436;1;0.605878403;FI_ESt
S0517;0.275897436;1;0.22675011;FI_ESt
S0518;0.275897436;1;0.897293866;FI_ESt
S0519;0.275897436;1;0.897293866;FI_ESt
S0520;0.275897436;1;0.897293866;FI_ESt
S0521;0.275897436;1;0.897293866;FI_ESt
S0522;0.275897436;1;0.897293866;FI_ESt
S0523;0.275897436;1;0.642161431;FI_ESt
S0524;0.275897436;1;0.897293866;FI_ESt
S0525;0.275897436;1;0.897293866;FI_ESt
S0526;0.275897436;1;0.588852056;FI_ESt
S0527;1.4158;4;1.012502625;HR-R_5B
S0528;1.4233;4;0.601645958;HR-R_5B
S0530;1.655;4;0.281650846;HR-R_5B
S0531;0.8692;1;0.615511359;HR-R_5B
S0532;0.9412;4;-0.029282693;HR-R_5B
S0533;1.356;2;1.011313719;HR-R_5B
S0534;1.0593;2;0.254491437;HR-R_5B
S0535;1.2375;2;0.170602306;HR-R_5B
S0536;1.5677;2;0.722530005;HR-R_5B
S0537;1.005;1;0.231028416;HR-R_5C
S0538;1.0017;2;0.511662959;HR-R_5C
S0539;1.1333;2;0.4838833;HR-R_5C
S0540;1.0614;4;0.372905421;HR-R_5C
S0541;1.0468;2;0.675301427;HR-R_5C
S0542;1.595;3;0.587062495;HR-R_5C
S0543;1.2788;3;0.493460389;HR-R_5C
S0545;1.0867;4;0.558839303;HR-R_5C
S0546;1.0538;3;0.603044185;HR-R_5C
