SampleID;x1;x2;y;RandomEffect
1;5.272363799;9;8.333333333;Autumn
2;5.741560932;9.153333333;26.33333333;Spring
3;5.62761828;19.71666667;22;Summer
4;5.376774194;3;4;Winter
5;5.401200717;13.96333333;16.66666667;Autumn
6;5.878844086;8.615;18;Spring
7;5.881247312;21.135;15;Summer
8;5.442753457;3.77;20;Winter
9;5.422716846;17.48666667;27.66666667;Autumn
10;5.837639785;9.545;12;Spring
11;5.542827957;20.45333333;5;Summer
12;5.566451613;3.93;17;Winter
13;5.280351255;16.05666667;15.33333333;Autumn
14;6.036021505;12.46666667;25.66666667;Spring
15;5.856763441;21.59666667;9.666666667;Summer
16;4.901612903;7.67;17;Winter
17;4.230679343;17.05666667;31;Autumn
18;4.880612903;14.06333333;7;Spring
19;4.650293011;24.52666667;7;Summer
20;4.71984639;4.633333333;10.33333333;Winter
21;4.815831541;14.79;61.66666667;Autumn
22;4.977096774;8.79;6;Spring
23;5.385426524;22.17666667;10.33333333;Summer
24;4.859642857;3.9;6;Winter
25;5.13011828;18.575;48.5;Autumn
26;5.675770609;11.56;6.666666667;Spring
27;5.60846595;21.86;48.33333333;Summer
28;4.85358871;4.095;34.5;Winter
29;4.464917563;16.31666667;14.33333333;Autumn
30;5.300349463;;73;Spring
31;4.860727599;23.625;5;Summer
32;4.40516129;3.98;1;Winter
33;4.280290323;15.33333333;160;Autumn
34;4.754390681;13.03;3;Spring
35;4.664817204;23.095;70.33333333;Summer
36;4.49046659;4.73;5;Winter
37;4.446569893;13.59;26.5;Autumn
38;4.891659498;13.07333333;58.66666667;Spring
39;4.74997491;23.82333333;9.666666667;Summer
40;3.926026882;20.84;102;Autumn
41;4.712265233;11.565;4.333333333;Spring
42;4.378867384;24.725;25.66666667;Summer
43;3.926129032;5.16;26;Winter
44;3.406645162;17.19;5.5;Autumn
45;4.053480287;14.29;35.33333333;Spring
46;3.889064516;22.98;5;Summer
47;4.439322581;15.61666667;41;Autumn
48;4.411225806;11.58333333;2.333333333;Spring
49;4.802663083;22.95333333;51.66666667;Summer
50;4.029516129;6.23;10;Winter
51;5.745777778;15.38;16.66666667;Autumn
52;5.800913978;12.83333333;44;Spring
53;6.025806452;21.54;78.5;Summer
54;5.136766513;5.786666667;32.33333333;Winter
55;5.666666667;13.22333333;63.33333333;Autumn
56;6.116666667;10.72333333;4.333333333;Spring
57;5.65;22.41;18.5;Summer
58;6;4.425;6;Winter
59;5.85;19.405;29.5;Autumn
60;5.966666667;11.97666667;14.66666667;Spring
61;5.866666667;21.94666667;113.3333333;Summer
62;5.3;5.39;3;Winter
63;6.217924731;14.9;27.66666667;Autumn
64;5.916666667;13.42333333;4.333333333;Spring
65;5.916666667;23.29333333;18.33333333;Summer
66;5.9;5.095;3;Winter
