SampleID;x1;x2;y;RandomEffect
1;0.14;-1.72529894;34.6456733;H1
2;0.06;-2.73115469;28.57722039;H2
3;0.11;-3.32033515;37.12045588;H3
4;0.07;-3.18563658;43.93861669;H4
5;0.03;-2.45229767;29.38706391;H5
6;0.06;-4.94857596;39.41061463;I1
7;0.01;-4.14612804;47.539681;I2
8;0.03;-2.79352611;41.99222128;I3
9;0.19;-2.92941893;40.45531117;I5
10;0.04;-6.32633586;38.8590538;R1
11;0.04;-6.62838893;49.84307269;R2
12;0.15;-6.15126768;39.22004758;R3
13;0.06;-6.23044892;45.99777837;R4
14;0.01;-6.45229767;59.75786081;R5
15;0.14;-1.72529894;31.64038153;H1
16;0.06;-2.73115469;24.26884223;H2
17;0.11;-3.32033515;36.54904502;H3
18;0.07;-3.18563658;36.04672888;H4
19;0.03;-2.45229767;13.44754721;H5
20;0.06;-4.94857596;29.11046868;I1
21;0.01;-4.14612804;38.11293378;I2
22;0.03;-2.79352611;34.21810826;I3
23;0.19;-2.92941893;29.82679303;I5
24;0.04;-6.62838893;33.94469603;R2
25;0.15;-6.15126768;26.53743081;R3
26;0.06;-6.23044892;53.68273075;R4
27;0.01;-6.45229767;44.36394277;R5
