SampleID;x1;x2;y;RandomEffect
1;0.34;9;8.333333333;Autumn
2;0.446666667;9.153333333;26.33333333;Spring
3;0.35;19.71666667;22;Summer
4;0.33;3;4;Winter
5;0.28;13.96333333;16.66666667;Autumn
6;0.19;8.615;18;Spring
7;0.225;21.135;15;Summer
8;0.295;3.77;20;Winter
9;0.463333333;17.48666667;27.66666667;Autumn
10;0.33;9.545;12;Spring
11;0.406666667;20.45333333;5;Summer
12;0.54;3.93;17;Winter
13;0.216666667;16.05666667;15.33333333;Autumn
14;0.11;12.46666667;25.66666667;Spring
15;0.173333333;21.59666667;9.666666667;Summer
16;0.17;7.67;17;Winter
17;0.323333333;17.05666667;31;Autumn
18;0.276666667;14.06333333;7;Spring
19;0.416666667;24.52666667;7;Summer
20;0.24;4.633333333;10.33333333;Winter
21;0.13;14.79;61.66666667;Autumn
22;0.19;8.79;6;Spring
23;0.416666667;22.17666667;10.33333333;Summer
24;0.14;3.9;6;Winter
25;0.205;18.575;48.5;Autumn
26;0.103333333;11.56;6.666666667;Spring
27;0.17;21.86;48.33333333;Summer
28;0.14;4.095;34.5;Winter
29;0.643333333;16.31666667;14.33333333;Autumn
30;0.375;;73;Spring
31;0.56;23.625;5;Summer
32;0.52;3.98;1;Winter
33;0.26;15.33333333;160;Autumn
34;0.45;13.03;3;Spring
35;0.553333333;23.095;70.33333333;Summer
36;0.54;4.73;5;Winter
37;0.42;13.59;26.5;Autumn
38;0.166666667;13.07333333;58.66666667;Spring
39;0.23;23.82333333;9.666666667;Summer
40;0.22;20.84;102;Autumn
41;0.336666667;11.565;4.333333333;Spring
42;0.443333333;24.725;25.66666667;Summer
43;0.26;5.16;26;Winter
44;0.305;17.19;5.5;Autumn
45;0.226666667;14.29;35.33333333;Spring
46;0.25;22.98;5;Summer
47;0.11;15.61666667;41;Autumn
48;0.226666667;11.58333333;2.333333333;Spring
49;0.236666667;22.95333333;51.66666667;Summer
50;0.185;6.23;10;Winter
51;0.246666667;15.38;16.66666667;Autumn
52;0.173333333;12.83333333;44;Spring
53;0.2;21.54;78.5;Summer
54;0.186666667;5.786666667;32.33333333;Winter
55;0.1;13.22333333;63.33333333;Autumn
56;0.073333333;10.72333333;4.333333333;Spring
57;0.09;22.41;18.5;Summer
58;0.13;4.425;6;Winter
59;0.075;19.405;29.5;Autumn
60;0.07;11.97666667;14.66666667;Spring
61;0.07;21.94666667;113.3333333;Summer
62;0.05;5.39;3;Winter
63;0.14;14.9;27.66666667;Autumn
64;0.053333333;13.42333333;4.333333333;Spring
65;0.106666667;23.29333333;18.33333333;Summer
66;0.06;5.095;3;Winter
