SampleID;x1;x1;y;RandomEffect
1;0.037;8.795166667;9.833333333;Lowland
2;0.037;6.472;10.11111111;Lowland
3;0.0613;0.5375;11.1;Lowland
4;0.0717;1.45;4.9;Lowland
5;0.0078;0.5135;15.5;Lowland
6;0.0103;0.784285714;9.714285714;Lowland
7;0.013;0.4881;15.1;Lowland
8;0.0273;1.036625;10.125;Lowland
9;0.012;0.284125;25;Lowland
10;0.0212;0.597875;11.875;Lowland
11;0.0223;7.8625;8.75;Lowland
12;0.0223;8.441666667;9.5;Lowland
13;0.0263;22.8;10;Lowland
14;0.0091;0.19;16.125;Lowland
15;0.0225;15.45755556;10.22222222;Lowland
16;0.0337;2.7375;4.125;Lowland
17;0.037;9.805375;8.625;Lowland
18;0.037;8.943;9.666666667;Lowland
19;0.0352;0.508666667;19.5;Lowland
20;0.0602;0.6072875;7.625;Lowland
21;0.037;11.8153;10.1;Lowland
22;0.037;0.982333333;11.83333333;Lowland
23;0.037;7.17125;9.125;Lowland
24;0.037;6.228666667;10;Lowland
25;0.0298;0.2245;9.25;Lowland
26;0.0516;2.4667;15.9;Lowland
27;0.0516;0.6555;16.75;Lowland
28;0.0147;0.337555556;20.77777778;Lowland
29;0.0323;0.692666667;17;Lowland
30;0.0581;0.0352;8.8;Lowland
31;0.037;14.31475;8.375;Lowland
32;0;1.1199;8.3;Mountain
33;0;1.253777778;8.222222222;Mountain
34;0.0067;0.584375;10.75;Mountain
35;0.0067;0.4895;14.33333333;Mountain
36;0.0071;0.341142857;22.14285714;Mountain
37;0.01;0.490375;17.125;Mountain
38;0.012;0.408875;14.75;Mountain
39;0.0268;0.37375;10.625;Mountain
40;0.0097;0.5845;16.75;Mountain
41;0.0162;0.416416667;15.33333333;Mountain
42;0.0232;0.54075;10.375;Mountain
43;0.0364;0.519333333;17.88888889;Mountain
44;0.0101;0.398571429;15.85714286;Mountain
45;0.0117;0.617625;16.125;Mountain
46;0.0134;0.742375;6.5;Mountain
47;0.0173;0.564125;22;Mountain
48;0.0186;0.54475;10.5;Mountain
49;0.02;1.1535;13.75;Mountain
50;0.0253;0.117285714;20.71428571;Mountain
51;0.0467;0.226666667;14.66666667;Mountain
52;0.0034;0.499111111;20.66666667;Mountain
53;0.0049;0.621125;20.125;Mountain
54;0.0115;0.7738;12.5;Mountain
55;0.0115;0.9955;12;Mountain
56;0.0163;0.705625;21.75;Mountain
57;0.0256;0.209833333;19.16666667;Mountain
58;0.0256;0.2955;15.25;Mountain
59;0.0256;0.310428571;12.57142857;Mountain
60;0.0281;0.29;22.875;Mountain
61;0.0454;0.675825;6.75;Mountain
62;0.0609;0.74975;11.75;Mountain
