SampleID;x1;x2;y;RandomEffect
107000557;0.030015565;3.78;1.825;2006
107000576;0.026328508;7;2.247;2006
107000578;0.065832695;4.64;2.586;2007
107000591;0.02474834;5.77;2.059;2005
107000598;0.1;6.36;2.195;2009
107000675;0.03738968;3.07;1.723;2008
107000675;0.024537651;3.07;1.616;2006
107000753;0.6325;7;2.525;2009
107000771;0.102;6.12;2.284;2009
107000820;0.2025;6.68;2.175;2009
107000826;0.14;5.19;1.78;2009
107000832;0.22;6.92;2.409;2009
107000843;0.4325;7;2.264;2009
107000847;0.15;6.76;2.992;2009
107000871;0.1125;1;1.904;2009
107000999;0.17;7;2.429;2009
107001019;0.026328508;6.41;1.838;2012
107001019;0.01842767;6.41;1.714;2007
107001019;0.045;6.41;1.845;2009
107001045;0.08;4.16;1.832;2009
107001045;0.027908675;4.16;1.74;2012
107001045;0.026328508;4.16;1.818;2007
107001051;0.1075;5;1.929;2009
107001051;0.09216882;5;2.08;2012
107001059;0.13009284;5.26;2.069;2012
107001059;0.2225;5.26;1.993;2009
107001063;0.045290518;6.23;2.083;2012
107001063;0.0775;6.23;2.023;2009
107001064;0.0542448;5;2.207;2012
107001082;0.064252528;6.49;2.455;2007
107001101;0.02474834;5.76;2.39;2012
107001107;0.0375;7;2.61;2009
107001117;0.192246095;5.48;2.085;2006
107001130;0.04;6.45;2.311;2009
107001487;0.02474834;3.4;2.259;2012
107001487;0.06;3.4;1.958;2008
107001487;0.0475;3.4;2.188;2006
107001490;0.009583333;3.52;1.718;2008
107001490;0.013125;3.52;2.38;2006
107001492;0.02896212;5.32;2.175;2012
107001494;0.0331759;6.04;2.564;2012
107001502;0.086666667;6.84;2.059;2009
107001502;0.03738968;6.84;2.444;2012
107001542;0.018333333;6.18;1.991;2008
107001549;0.231666667;5.69;2.34;2008
107001598;0.02474834;6.9;2.393;2012
107001598;0.04;6.9;2.205;2009
107001604;0.06;5.07;1.945;2009
107001606;0.03738968;4.54;1.817;2012
107001606;0.0725;4.54;1.885;2009
