SampleID;x1;x2;y;RandomEffect
1;109.46;19.7;3;2002
2;106.17;19.2;1;2002
3;90;16.67;9;2012
4;86.45;19.1;2;2002
5;84.76;20.3;8;2013
6;83.16;19.2;1;2002
7;79.88;20.8;3;2002
8;79.88;18;4;2002
9;71.66;19.5;1;2002
10;66.73;17.9;0;2002
11;65.2;12;13;2013
12;65.09;18.1;3;2002
13;65.09;18.5;1;2002
14;61.8;18.4;1;2002
15;60;23.87;10;2012
16;60;25.23;6;2012
17;56.87;18.3;0;2002
18;51.94;19.5;6;2002
19;51.94;18.6;1;2002
20;51.94;18.4;0;2002
21;50;10.73;3;2012
22;48.65;17.5;1;2002
23;47.01;19.1;4;2002
24;47.01;19.9;2;2002
25;47.01;19.8;4;2002
26;43.72;14.8;1;2002
27;43.72;18.2;4;2002
28;42;17.7;0;2002
29;40.43;19.9;3;2002
30;40.43;19;1;2002
31;37.15;19.3;4;2002
32;35.5;20.6;0;2002
33;35.5;18.2;1;2002
34;33.86;17;1;2002
35;33.86;16.9;0;2002
36;32.22;16.5;1;2002
37;30.57;16.6;3;2002
38;28.93;15.8;0;2002
39;28.93;15.9;3;2002
40;27.29;16;1;2002
41;25.64;19;2;2002
42;22.36;15.7;1;2002
43;20.71;18.6;1;2002
44;20.71;16.7;1;2002
45;20.71;11.6;11;2002
46;19.07;15.1;4;2002
47;15.78;16.5;3;2002
48;15.78;20.8;0;2002
49;14.14;19.2;1;2002
50;14.14;14.9;5;2002
51;12.49;15.8;0;2002
52;12.49;16.2;1;2002
53;12.49;11.6;7;2002
54;12.49;12.5;5;2002
55;10.85;13.4;9;2002
56;10.85;17.6;3;2002
57;10.85;13.5;7;2002
58;9.6;15.3;10;2013
59;9.21;19.4;1;2002
60;9.21;18.2;5;2002
61;9.21;10.6;6;2002
62;7.56;17.4;0;2002
63;7.56;18.6;6;2002
64;6.72;11;10;2013
65;5.92;10.9;5;2002
66;5.92;9.6;3;2002
67;5.37;13.9;9;2013
68;2.63;18;1;2002
69;2.63;13.6;8;2002
70;0.99;18.5;3;2002
71;0.99;18.8;0;2002
72;0.99;16.4;1;2002
73;0.99;18.5;6;2002
74;0;19.4;1;2002
75;0;18.6;0;2002
76;0;14.8;4;2002
77;0;14.3;7;2002
78;0;16.5;1;2002
79;0;16.4;7;2002
80;0;16.6;1;2002
81;0;17.6;6;2002
82;0;13.6;6;2002
83;0;8.3;6;2002
84;0;15.5;5;2002
85;0;10.2;8;2002
