SampleID;x1;x2;y;RandomEffect
1;0.34;5.272363799;8.333333333;Autumn
2;0.446666667;5.741560932;26.33333333;Spring
3;0.35;5.62761828;22;Summer
4;0.33;5.376774194;4;Winter
5;0.28;5.401200717;16.66666667;Autumn
6;0.19;5.878844086;18;Spring
7;0.225;5.881247312;15;Summer
8;0.295;5.442753457;20;Winter
9;0.463333333;5.422716846;27.66666667;Autumn
10;0.33;5.837639785;12;Spring
11;0.406666667;5.542827957;5;Summer
12;0.54;5.566451613;17;Winter
13;0.216666667;5.280351255;15.33333333;Autumn
14;0.11;6.036021505;25.66666667;Spring
15;0.173333333;5.856763441;9.666666667;Summer
16;0.17;4.901612903;17;Winter
17;0.323333333;4.230679343;31;Autumn
18;0.276666667;4.880612903;7;Spring
19;0.416666667;4.650293011;7;Summer
20;0.24;4.71984639;10.33333333;Winter
21;0.13;4.815831541;61.66666667;Autumn
22;0.19;4.977096774;6;Spring
23;0.416666667;5.385426524;10.33333333;Summer
24;0.14;4.859642857;6;Winter
25;0.205;5.13011828;48.5;Autumn
26;0.103333333;5.675770609;6.666666667;Spring
27;0.17;5.60846595;48.33333333;Summer
28;0.14;4.85358871;34.5;Winter
29;0.643333333;4.464917563;14.33333333;Autumn
30;0.375;5.300349463;73;Spring
31;0.56;4.860727599;5;Summer
32;0.52;4.40516129;1;Winter
33;0.26;4.280290323;160;Autumn
34;0.45;4.754390681;3;Spring
35;0.553333333;4.664817204;70.33333333;Summer
36;0.54;4.49046659;5;Winter
37;0.42;4.446569893;26.5;Autumn
38;0.166666667;4.891659498;58.66666667;Spring
39;0.23;4.74997491;9.666666667;Summer
40;0.22;3.926026882;102;Autumn
41;0.336666667;4.712265233;4.333333333;Spring
42;0.443333333;4.378867384;25.66666667;Summer
43;0.26;3.926129032;26;Winter
44;0.305;3.406645162;5.5;Autumn
45;0.226666667;4.053480287;35.33333333;Spring
46;0.25;3.889064516;5;Summer
47;0.11;4.439322581;41;Autumn
48;0.226666667;4.411225806;2.333333333;Spring
49;0.236666667;4.802663083;51.66666667;Summer
50;0.185;4.029516129;10;Winter
51;0.246666667;5.745777778;16.66666667;Autumn
52;0.173333333;5.800913978;44;Spring
53;0.2;6.025806452;78.5;Summer
54;0.186666667;5.136766513;32.33333333;Winter
55;0.1;5.666666667;63.33333333;Autumn
56;0.073333333;6.116666667;4.333333333;Spring
57;0.09;5.65;18.5;Summer
58;0.13;6;6;Winter
59;0.075;5.85;29.5;Autumn
60;0.07;5.966666667;14.66666667;Spring
61;0.07;5.866666667;113.3333333;Summer
62;0.05;5.3;3;Winter
63;0.14;6.217924731;27.66666667;Autumn
64;0.053333333;5.916666667;4.333333333;Spring
65;0.106666667;5.916666667;18.33333333;Summer
66;0.06;5.9;3;Winter
