SampleID;x1;x2;y;RandomEffect
2;2;5;6;N
3;2;2;4;N
4;2;2;10;T
5;2;2;4;N
6;2;5;10;N
7;2;2;29;N
8;2;5;17;T
9;2;2;18;N
10;2;5;5;T
11;2;5;6;N
12;2;2;13;N
13;2;2;3;T
14;2;5;4;T
15;2;2;7;T
16;2;5;17;T
17;2;2;13;T
18;2;5;8;T
19;2;5;15;N
20;2;5;24;N
21;2;2;13;T
22;2;5;14;T
23;2;2;23;N
24;2;5;31;T
25;2;2;20;T
26;2;5;33;N
27;2;2;26;N
28;2;5;6;T
29;2;5;10;T
30;2;5;28;N
31;2;2;18;T
32;2;10;17;T
33;2;10;13;T
34;2;10;11;T
35;2;10;9;T
36;2;10;17;N
37;2;10;14;N
38;2;10;11;N
39;2;10;10;T
40;2;10;37;N
41;1;5;0;T
42;1;2;0;T
43;1;5;1;T
44;1;2;0;N
45;1;5;1;N
46;1;2;0;N
47;1;2;0;T
48;1;5;1;N
49;1;5;0;T
50;1;2;0;T
51;1;5;3;N
52;1;2;3;N
53;1;5;2;T
54;1;5;3;N
55;1;2;2;N
56;1;2;0;T
57;1;5;2;T
58;1;5;4;T
59;1;2;1;T
60;1;5;2;T
61;1;5;12;N
62;1;2;5;N
63;1;2;0;T
64;1;5;5;T
65;1;2;3;T
66;1;5;9;T
67;1;2;14;N
68;1;5;6;N
69;1;5;12;N
70;1;2;11;N
71;1;2;7;T
72;1;5;13;T
73;1;2;27;N
74;1;5;25;N
75;1;2;1;T
76;1;2;16;N
77;1;5;3;T
78;1;2;0;T
79;1;10;12;T
80;1;10;9;N
