SampleID;x1;x2;y;RandomEffect
2000005;0.162894737;0.529094815;13.14285714;4
3000002;0.184922078;1.07325995;0.32;5
5000003;0.174516779;0.493701071;0.705882353;5
8000001;0.124462585;0.332320899;7.733516484;4
10000011;0.0795;0.021500001;132.8;2
10000014;0.145045455;0.497040004;24.1969697;4
11000016;0.114503451;0.46768114;37.2;4
13000005;0.120613338;0.540939987;127.3333333;2
13000011;0.169964706;0.021232732;87.27272727;2
15000032;0.172153846;0.071822792;6.966666667;4
15000033;0.077952381;0.118551038;118.7060755;2
15000034;0.063808219;0.036479998;257.7142857;2
15000073;0.139681034;0.942879975;11.28571429;4
16000024;0.123559701;0.121399999;7.5;2
16000070;0.102635841;0.083412066;238.4;3
17000007;0.170037041;1.376963377;16.27166667;3
18000077;0.116175575;1.967798591;0.4;3
19000015;0.081607915;0.034124855;76;1
21000030;0.109718121;0.01480279;12.73611111;2
21000110;0.014117647;0.015236384;24.87339744;1
21000587;0.109818182;0.098512821;2.68;4
21000648;0.057239669;0;27.77777778;2
21000759;0.084578378;0.003586395;23;4
21000872;0.101257919;0.020614998;31.52777778;2
21000873;0.05670068;0.004042188;2.5;1
21000930;0.027666667;0.044094849;64.62380952;2
21001663;0.1;0.008280217;24.30106952;3
22000043;0.102511561;6.80996E-07;5.635802469;2
22000047;0.050113363;0.000158939;71.11111111;1
22000050;0.10225188;0.841400027;2.7;3
22000053;0.089022727;0.013599823;7.391304348;3
25000018;0.054475;0.994864941;22.35390995;4
25000021;0.049833333;0.04506617;14.08247863;3
25000592;0.037089744;0.050365657;17.35023041;1
25000707;0.04791791;0.080953091;12.88888889;3
26000082;0.148394089;0.209040985;11.26666667;4
30000013;0.092548613;0.002475041;8.888888889;2
31000032;0.05202817;0.061964612;35.84126984;2
33000004;0.10643956;0.109808616;5;3
34000019;0.102563953;0.769134521;4.363636364;5
35000011;0.065370788;0.019470001;20.66666667;2
37000011;0.119124294;0.020286301;45.81818182;3
41000016;0.13665641;0;85.06666667;4
42000012;0.073102414;0.007436298;19.65714286;1
44000021;0.117989529;0.048090242;35.97534247;4
44000021;0.117989529;0.048090242;35.97534247;4
45000003;0.136750791;0.721354544;34.53658092;5
45000005;0.136448087;0.056080006;21.81818182;4
46000017;0.123457286;0.108430676;18.4;2
46000020;0.119039604;0.058400001;33.5;3
47000001;0.12320892;0.009696815;28.75;4
48000010;0.225771277;0.106565617;0.895833333;4
49000061;0.127739316;0.013041585;617.7777778;3
49000082;0.301150327;0.088602215;71;3
49000092;0.261;0.143996954;70.6;4
50000056;0.252139785;0.025563743;4.507936508;4
50000057;0.232967742;0.130688712;12.55075188;4
50000058;0.059666667;0.012884154;68.23967066;1
51000002;0.1125;0.009527101;11.33333333;2
52000025;0.233801075;0.030638721;30.83333333;3
52000029;0.184802139;0.062204204;11;4
52000039;0.338532258;0.095374793;8.6;4
52000068;0.192196721;0.007858375;10;4
52000199;0.152891304;0;20.35526316;2
53000011;0.105282828;0.051471222;24.08646617;2
53000095;0.092372881;0.0047;5;1
54000002;0.13997561;2.19671E-05;4.888888889;2
56000002;0.184242718;0;8.94047619;4
56000003;0.09952451;0.014873257;15.22083333;4
56000005;0.186033654;0.024056422;21.11111111;4
57000044;0.191991266;0;69.3902439;2
57000050;0.139034483;0.273458272;38.83928571;5
57000058;0.120594737;0.653500021;14.8;5
57000179;0.098;0.048935603;44.44444444;4
58000019;0.159962963;0;16;2
58000047;0.18367027;0.0121;12.71666667;4
59000006;0.129442623;0.003061769;13.40909091;4
60000024;0.24890566;0.0085;19.26772487;3
62000014;0.149618843;1E-04;2.388888889;4
64000025;0.163121053;0;206.8;4
