SampleID;x1;x2;y;RandomEffect
D0100012;39.291;100;0.1477689;2
D0100021;60;70;0.110713462;1
D0100022;107.58;70;0.11286834;2
D0100031;12.1;85;0.07758579;1
D0100032;20.579;95;0.077341749;2
D0100041;90;100;0.140805474;1
D0100042;56;100;0.180774341;2
D0100061;397;100;0.192057986;1
D0100062;388.21;95;0.125346421;2
D0100071;621;95;0.159072124;1
D0100072;555.2;95;0.126812636;2
D0100081;239;100;0.116473056;1
D0100082;438.4;95;0.112784247;2
D0100091;80;50;0.071335142;1
D0100092;122.07;20;0.077053729;2
D0100101;430;40;0.051461607;1
D0100102;353.54;30;0.05451772;2
D0100111;9;20;0.086500706;1
D0100112;16.147;25;0.015377358;2
D0100121;81;70;0.090625599;1
D0100122;67.309;75;0.170510644;2
D0100141;250;35;0.102615039;1
D0300011;59.5;90;0.068096146;1
D0300012;90.626;95;0.098653002;2
D0300013;89;100;0.119015225;3
D0300021;36.7;95;0.094118472;1
D0300022;79.24;95;0.076841205;2
D0300023;58;95;0.151856555;3
D0300031;6.2;100;0.160649164;1
D0300032;14.877;100;0.096539657;2
D0300033;12;100;0.157643928;3
D0300041;42.9;100;0.108115605;1
D0300042;294.72;100;0.135572752;2
D0300043;99;100;0.085652751;3
D0300051;11.2;90;0.093176749;1
D0300052;309.73;100;0.199774;2
D0300053;68;100;0.184174111;3
D0300061;79.3;95;0.123322803;1
D0300062;301.68;80;0.162401968;2
D0300063;457;95;0.145607948;3
D0300071;24.4;80;0.068658563;1
D0300072;8.432;75;0.089261114;2
D0300073;8;70;0.103442034;3
D0300081;170;100;0.169776591;1
D0300082;108.57;100;0.166688189;2
D0300083;108;100;0.137611337;3
D0300101;47.8;50;0.096641523;1
D0300102;222.22;95;0.126601837;2
D0300103;72;30;0.115708643;3
D0300111;40.7;100;0.08365593;1
D0300112;66.091;100;0.11185952;2
D0300113;64;100;0.102156101;3
D0300121;229.2;100;0.068833096;1
D0300122;786.22;100;0.079510374;2
D0300123;300;100;0.08189138;3
D0300131;96;95;0.132562433;1
D0300132;680.73;90;0.108363506;2
D0300133;539;95;0.082789275;3
D0300141;59.5;85;0.074315951;1
D0300142;258.63;90;0.185254313;2
D0300143;157;95;0.1313182;3
D0300151;182;95;0.083038576;1
D0300152;452.06;85;0.053556392;2
D0300153;189;95;0.064224682;3
D0300161;146;60;0.118710314;1
D0300162;729.53;65;0.104456575;2
D0300163;251;50;0.056225325;3
D0300171;34.3;90;0.0667909;1
D0300172;210.62;95;0.094032026;2
D0300173;209;95;0.207826142;3
D0300181;15.2;100;0.222350048;1
D0300182;223.66;80;0.120686262;2
D0300183;169;90;0.140383687;3
D0300191;37.5;85;0.029856063;1
D0300192;32.164;80;0.0786825;2
D0300193;32;80;0.048196517;3
N1300241;40;55;0.066879004;1
N1300243;40;55;0.04707962;3
N1300251;60;10;0.173898408;1
N1300253;40;15;0.122392901;3
N1300261;50;0;0.038539516;1
N1300271;60;0;0.100246632;1
N1300273;70;0;0.06562668;3
N1300281;40;0;0.072980775;1
N1300291;50;10;0.122892708;1
N1300303;90;20;0.067138446;3
N1300321;120;30;0.099693843;1
N1300323;60;0;0.071539295;3
N1300341;90;0;0.05370976;1
N1300343;100;0;0.024643642;3
N1400021;20;45;0.05041749;1
N1400023;20;60;0.110558004;3
N1400061;20;60;0.089442368;1
N1400101;20;20;0.10060261;1
N1400103;20;20;0.068639319;3
N1400133;40;60;0.051007199;3
N1400211;30;90;0.094007577;1
N1400271;30;65;0.141265866;1
N1400272;20;50;0.114693986;2
N1400281;40;60;0.078129322;1
N1400283;40;50;0.042418781;3
N1400291;20;50;0.065794287;1
N1400292;70;50;0.05754407;2
N1400301;60;60;0.045393746;1
N1400303;90;40;0.067555132;3
N1400411;9;90;0.088452181;1
S0500021;9;10;0.114927587;1
S0500023;31;30;0.130010286;3
S0500031;9;35;0.134248304;1
S0500033;52;20;0.147620631;3
S0500041;9;10;0.204785894;1
S0500043;6;10;0.200464446;3
S0500051;6;40;0.126419497;1
S0500053;6;40;0.090495245;3
S0500061;15;10;0.219208163;1
S0500063;12;25;0.122960862;3
S0500071;15;60;0.157219031;1
S0500073;28;50;0.119489751;3
S0500081;9;0;0.154631491;1
S0500083;46;0;0.1398453;3
S0500101;12;30;0.232311096;1
S0500103;74;0;0.086892693;3
S0500111;3;0;0.177053585;1
S0500113;6;30;0.115185223;3
S0500121;9;10;0.18481308;1
