SampleID;x1;x2;y;RandomEffect
1;0.063333333;3.520666667;4.9;Autumn
2;0.106666667;4.104333333;7.7;Spring
3;0.05;3.792333333;3.5;Summer
4;0.06;3.688;23.1;Winter
5;0.093333333;3.649333333;20.16666667;Autumn
6;0.085;4.015;10.6;Spring
7;0.075;4.0125;9.55;Summer
8;0.07;3.8375;6.75;Winter
9;0.08;3.65;18.8;Autumn
10;0.05;4.07;4.833333333;Spring
11;0.05;3.92;5.1;Summer
12;0.14;3.75;37.4;Winter
13;0.096666667;3.243333333;19.16666667;Autumn
14;0.086666667;4.253333333;13.7;Spring
15;0.096666667;3.66;19.56666667;Summer
16;0.15;3.33;9.5;Winter
17;0.076666667;3.013;15.4;Autumn
18;0.073333333;3.726666667;1.233333333;Spring
19;0.043333333;3.466666667;11.03333333;Summer
20;0.026666667;3.388666667;8.6;Winter
21;0.08;3.856333333;21.36666667;Autumn
22;0.08;4.0575;12.05;Spring
23;0.063333333;4.151666667;24.03333333;Summer
24;0.065;3.711;24.85;Autumn
25;0.06;4.402333333;8.766666667;Spring
26;0.13;4.109666667;10.63333333;Summer
27;0.12;4.141;11.9;Winter
28;0.093333333;3.485666667;21.03333333;Autumn
29;0.135;4.073;9.95;Spring
30;0.095;3.807;2.2;Summer
31;0.08;3.45;10.5;Winter
32;0.05;3.22;4.766666667;Autumn
33;0.093333333;3.65;18.33333333;Spring
34;0.106666667;3.566666667;15.46666667;Summer
35;0.11;3.455;10.2;Winter
36;0.09;3.563;12.05;Autumn
37;0.113333333;3.913333333;22.16666667;Spring
38;0.1;3.833333333;18.9;Summer
39;0.116666667;2.995666667;7.633333333;Autumn
40;0.086666667;3.774333333;2.566666667;Spring
41;0.083333333;3.424;9.166666667;Summer
42;0.08;3.666;5.1;Winter
43;0.11;2.8005;13.65;Autumn
44;0.17;3.136;15.73333333;Spring
45;0.135;3.109;13.7;Summer
46;0.08;2.857;16.5;Winter
47;0.065;3.545;12.05;Autumn
48;0.076666667;3.665;25.16666667;Spring
49;0.08;3.87;14.96666667;Summer
50;0.13;3.082;50.8;Winter
51;0.07;4.101666667;5.7;Autumn
52;0.11;4.626;33.8;Spring
53;0.056666667;4.424;19.56666667;Summer
54;0.113333333;3.998333333;23.3;Winter
55;0.07;4.166666667;10.56666667;Autumn
56;0.053333333;4.8;1.633333333;Spring
57;0.065;4.4;5.2;Summer
58;0.06;4.9;1.9;Winter
59;0.065;3.475;14;Autumn
60;0.06;4.775;15.96666667;Spring
61;0.063333333;4.033333333;13.3;Summer
62;0.06;3.8;13.6;Winter
63;0.093333333;3.604666667;10.73333333;Autumn
64;0.06;4.25;9.9;Spring
65;0.083333333;3.966666667;7.666666667;Summer
66;0.06;4.05;16.25;Winter
