SampleID;x1;x2;y;RandomEffect
1;No nutrient addition;Unflushed;97.342;1
2;No nutrient addition;Flushed;5.712;2
3;Nutrient addition;Flushed;47.005;3
4;Nutrient addition;Unflushed;27.05266667;4
5;No nutrient addition;Unflushed;35.54133333;5
6;Nutrient addition;Flushed;4.4268;6
7;Nutrient addition;Unflushed;43.673;7
8;No nutrient addition;Flushed;74.97;8
9;Nutrient addition;Flushed;30.107;9
10;Nutrient addition;Unflushed;32.9392;10
11;Nutrient addition;Flushed;44.863;11
12;No nutrient addition;Unflushed;3.094;12
13;No nutrient addition;Unflushed;26.0848;13
14;Nutrient addition;Unflushed;6.6045;14
15;No nutrient addition;Flushed;13.9944;15
16;No nutrient addition;Flushed;6.8544;16
17;Nutrient addition;Unflushed;8.0444;17
18;Nutrient addition;Unflushed;19.754;18
19;No nutrient addition;Unflushed;4.7124;19
20;Nutrient addition;Flushed;30.702;20
21;No nutrient addition;Flushed;6.6164;21
22;No nutrient addition;Flushed;3.6176;22
23;Nutrient addition;Flushed;35.8785;23
24;No nutrient addition;Unflushed;7.14;24
25;No nutrient addition;Flushed;121.856;25
26;Nutrient addition;Unflushed;123.522;26
27;No nutrient addition;Flushed;8.8536;27
28;Nutrient addition;Flushed;75.922;28
29;No nutrient addition;Unflushed;29.61162791;29
30;Nutrient addition;Unflushed;43.316;30
31;Nutrient addition;Flushed;15.946;31
32;No nutrient addition;Unflushed;7.14;32
33;No nutrient addition;Unflushed;55.65538462;1
34;No nutrient addition;Flushed;5.1;2
35;Nutrient addition;Flushed;82.90333333;3
36;Nutrient addition;Unflushed;96.78666667;4
37;No nutrient addition;Unflushed;27.44933333;5
38;Nutrient addition;Flushed;3.876;6
39;Nutrient addition;Unflushed;58.63454545;7
40;No nutrient addition;Flushed;26.18;8
41;Nutrient addition;Flushed;6.732;9
42;Nutrient addition;Unflushed;54.34333333;10
43;Nutrient addition;Flushed;73.58166667;11
44;No nutrient addition;Unflushed;7.072;12
45;No nutrient addition;Unflushed;13.6;13
46;Nutrient addition;Unflushed;9.792;14
47;No nutrient addition;Flushed;9.044;15
48;No nutrient addition;Flushed;3.468;16
49;Nutrient addition;Unflushed;11.288;17
50;Nutrient addition;Unflushed;18.292;18
51;No nutrient addition;Unflushed;10.54;19
52;Nutrient addition;Flushed;68.15454545;20
53;No nutrient addition;Flushed;2.584;21
54;No nutrient addition;Flushed;1.496;22
55;Nutrient addition;Flushed;9.044;23
56;No nutrient addition;Unflushed;4.76;24
57;No nutrient addition;Flushed;95.99333333;25
58;Nutrient addition;Unflushed;32.13;26
59;No nutrient addition;Flushed;6.596;27
60;Nutrient addition;Flushed;161.364;28
61;No nutrient addition;Unflushed;22.372;29
62;Nutrient addition;Unflushed;3.332;30
63;Nutrient addition;Flushed;32.13;31
64;No nutrient addition;Unflushed;3.4;32
65;No nutrient addition;Unflushed;56.644;1
66;No nutrient addition;Flushed;2.584;2
67;Nutrient addition;Flushed;69.02;3
68;Nutrient addition;Unflushed;86.07666667;4
69;No nutrient addition;Unflushed;31.654;5
70;Nutrient addition;Flushed;9.656;6
71;Nutrient addition;Unflushed;69.88545455;7
72;No nutrient addition;Flushed;29.988;8
73;Nutrient addition;Flushed;11.9;9
74;Nutrient addition;Unflushed;79.73;10
75;Nutrient addition;Flushed;70.924;11
76;No nutrient addition;Unflushed;11.696;12
77;No nutrient addition;Unflushed;15.028;13
78;Nutrient addition;Unflushed;19.176;14
79;No nutrient addition;Flushed;11.56;15
80;No nutrient addition;Flushed;7.956;16
81;Nutrient addition;Unflushed;23.052;17
82;Nutrient addition;Unflushed;14.008;18
83;No nutrient addition;Unflushed;12.69333333;19
84;Nutrient addition;Flushed;69.02;20
85;No nutrient addition;Flushed;2.312;21
86;No nutrient addition;Flushed;1.224;22
87;Nutrient addition;Flushed;6.732;23
88;No nutrient addition;Unflushed;9.928;24
89;No nutrient addition;Flushed;65.05333333;25
90;Nutrient addition;Unflushed;10.63066667;26
91;No nutrient addition;Flushed;10.132;27
92;Nutrient addition;Flushed;123.76;28
93;No nutrient addition;Unflushed;21.182;29
